"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-02-28,91325,"76244","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",191,265000,0.00378787878787879,0.0188389081122645,0.0515873015873016,0.0809059520826059,0.0417143620587188,"2019-02","2019-Q1",265000,0,"2019-02"
2019-02-28,70698,"29732","SC","Charlotte-Concord-Gastonia","York County","Rock Hill",192,192900,0.00573514077163712,0.0238853503184713,0.0616400660429279,0.0660530535498798,0.0284596738817302,"2019-02","2019-Q1",192900,0,"2019-02"
2019-02-28,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",193,1133800,-0.00158506516379007,0.00389587391535329,0.0787821122740247,0.100532207440899,0.0650008426647035,"2019-01","2019-Q1",1135600,-0.00158506516379007,"2018-12"
2019-02-28,69450,"27610","NC","Raleigh","Wake County","Raleigh",194,184300,0.00600436681222707,0.0278862242052426,0.116293155663234,0.0860081911606527,0.0341748119651568,"2019-02","2019-Q1",184300,0,"2019-02"
2019-02-28,84285,"60016","IL","Chicago-Naperville-Elgin","Cook County","Des Plaines",195,227500,0.00220264317180617,0.00530269553689792,0.015625,0.0704019964580538,0.000352330141441204,"2007-01","2007-Q1",280600,-0.189237348538845,"2003-08"
2019-02-28,96546,"91911","CA","San Diego-Carlsbad","San Diego County","Chula Vista",196,485900,-0.00102796052631579,0.00164914450628736,0.0307594399660585,0.0652097902454059,0.0498594642277703,"2006-06","2006-Q2",491600,-0.0115947925142392,"2005-07"
2019-02-28,92576,"78641","TX","Austin-Round Rock","Williamson County","Leander",197,262700,0.00497322111706197,0.0158546017014695,0.0391613924050633,0.0729973156242114,0.041161966950038,"2019-02","2019-Q1",262700,0,"2019-02"
2019-02-28,91744,"77095","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",198,227000,0.00353669319186561,0.0165696372592924,0.0514126910606762,0.0535307340239253,0.0334212331103323,"2019-02","2019-Q1",227000,0,"2019-02"
2019-02-28,95314,"87120","NM","Albuquerque","Bernalillo County","Albuquerque",199,203600,0.00444005920078934,0.0149551345962114,0.0538302277432712,0.0329900567631185,0.00504901451490802,"2019-02","2019-Q1",203600,0,"2019-02"
2019-02-28,69699,"28078","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Huntersville",200,303900,0.00263939293962389,0.0143524699599466,0.0308683853459973,0.053756085352793,0.0236311837680137,"2019-02","2019-Q1",303900,0,"2019-02"
2019-02-28,67010,"21740","MD","Hagerstown-Martinsburg","Washington County","Hagerstown",201,158100,0.000632911392405063,0.00508582326764145,0.0226390685640362,0.0340941768056227,-0.00156767564051119,"2006-09","2006-Q3",207900,-0.23953823953824,"2004-11"
2019-02-28,67180,"22191","VA","Washington-Arlington-Alexandria","Prince William County","Woodbridge",202,319000,0.000941324129275181,0.0120558375634518,0.044189852700491,0.036695688867955,0.0284362214204494,"2006-02","2006-Q1",387800,-0.177411036616813,"2005-01"
2019-02-28,75696,"40475","KY","Richmond-Berea","Madison County","Richmond",203,171500,0.00233781414377557,0.00175233644859813,0.0375075620084694,0.0435185623969365,0.0187682777511484,"2019-02","2019-Q1",171500,0,"2019-02"
2019-02-28,97743,"94536","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",204,1080500,-0.00469786293294031,-0.0104405165308178,0.0740556660039761,0.100100202000061,0.0749901660064911,"2018-11","2018-Q4",1091900,-0.0104405165308178,"2018-10"
2019-02-28,73014,"34135","FL","Cape Coral-Fort Myers","Lee County","Bonita Springs",205,283800,-0.00316122233930453,-0.0108051585918438,0.00745473908413206,0.0546555100420698,0.0315113977289452,"2006-07","2006-Q3",376900,-0.247015123374901,"2005-04"
2019-02-28,60518,"07002","NJ","New York-Newark-Jersey City","Hudson County","Bayonne",206,372700,0.000805585392051557,-0.00560298826040555,0.040189785096288,0.0748405666093379,0.0136643769411156,"2006-10","2006-Q4",427900,-0.129002103295162,"2005-09"
2019-02-28,98411,"95747","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",207,481000,-0.000207856994387861,0.00859719018662193,0.0260238907849829,0.0466205567122053,0.0385852445153521,"2005-11","2005-Q4",510100,-0.0570476377180945,"2005-04"
2019-02-28,67655,"23320","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City","Chesapeake",208,251000,0.0023961661341853,0.00965406275140788,0.032496914849856,0.0260635918349377,0.00217724104044614,"2006-07","2006-Q3",266800,-0.0592203898050975,"2005-11"
2019-02-28,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","South Gate",209,447200,0.00404131118096093,0.0177514792899408,0.0527306967984934,0.0793318631017381,0.0397979033637881,"2007-03","2007-Q1",468300,-0.0450565876574845,"2006-06"
2019-02-28,78042,"46227","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",210,152700,0.00792079207920792,0.0317567567567568,0.148984198645598,0.0920866642219826,0.0285813743185133,"2019-02","2019-Q1",152700,0,"2019-02"
2019-02-28,76597,"43230","OH","Columbus","Franklin County","Gahanna",211,217400,0.00881670533642691,0.0225776105362183,0.0968718466195762,0.07718818529254,0.0346105975898816,"2019-02","2019-Q1",217400,0,"2019-02"
2019-02-28,96934,"92592","CA","Riverside-San Bernardino-Ontario","Riverside County","Temecula",212,479600,0.00418760469011725,0.0103223088266273,0.0351823872221023,0.0466124659472509,0.0511959933503936,"2006-06","2006-Q2",503000,-0.0465208747514911,"2005-03"
2019-02-28,73183,"34711","FL","Orlando-Kissimmee-Sanford","Lake County","Clermont",213,263900,0.00189825360668185,0.00686760778328882,0.0547561950439648,0.0783311800805946,0.0304555504030117,"2006-06","2006-Q2",311900,-0.153895479320295,"2005-09"
2019-02-28,65779,"19111","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",214,189600,0.00636942675159236,0.0281995661605206,0.0896551724137931,0.0564157572977808,0.0139326916166125,"2006-05","2006-Q2",190200,-0.00315457413249211,"2005-12"
2019-02-28,95813,"89117","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",215,335200,0.00149387511204063,0.00630441308916241,0.0900813008130081,0.0841485306719405,0.0426306654737192,"2006-06","2006-Q2",376500,-0.109694555112882,"2004-10"
2019-02-28,61641,"10027","NY","New York-Newark-Jersey City","New York County","New York",216,956900,-0.0065406976744186,-0.0599273013066116,-0.111265905080338,0.0488988466320166,0.0303948027680017,"2018-05","2018-Q2",1109000,-0.137150586113616,"2017-01"
2019-02-28,62046,"11236","NY","New York-Newark-Jersey City","Kings County","New York",217,493800,0.0046795523906409,0.00899060073559461,0.101986163802723,0.0613820167347954,0.0277109623126144,"2019-02","2019-Q1",493800,0,"2019-02"
2019-02-28,70859,"30080","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Smyrna",218,287100,0.002794271742927,0.0209815078236131,0.11063829787234,0.117824072675601,0.0425292719348194,"2019-02","2019-Q1",287100,0,"2019-02"
2019-02-28,70826,"30041","GA","Atlanta-Sandy Springs-Roswell","Forsyth County","Cumming",219,366900,0.00465498357064622,0.0140961857379768,0.0461933276304534,0.0568343025303046,0.0298522452183794,"2019-02","2019-Q1",366900,0,"2019-02"
2019-02-28,90226,"74012","OK","Tulsa","Tulsa County","Broken Arrow",220,162500,0.00246761258482418,0.00494743351886209,0.0258838383838384,0.0435607298744409,0.0236729788257226,"2019-02","2019-Q1",162500,0,"2019-02"
2019-02-28,71871,"32218","FL","Jacksonville","Duval County","Jacksonville",221,181500,0.00554016620498615,0.0168067226890756,0.1,0.0942300922853287,0.0203384972554379,"2006-10","2006-Q4",195600,-0.0720858895705521,"2006-01"
2019-02-28,70835,"30052","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Loganville",222,213700,0.00281557954012201,0.0185891325071497,0.0942140296979007,0.085030856159154,0.0302678173755011,"2019-02","2019-Q1",213700,0,"2019-02"
2019-02-28,66785,"21117","MD","Baltimore-Columbia-Towson","Baltimore County","Owings Mills",223,257100,0.00116822429906542,0.004296875,0.0267571884984026,0.0255773816170872,-0.001809934010783,"2006-11","2006-Q4",307500,-0.16390243902439,"2005-02"
2019-02-28,90638,"75035","TX","Dallas-Fort Worth-Arlington","Collin County","Frisco",224,372400,0.00404421677001887,0.0158210583742499,0.0191570881226054,0.0701742191462744,0.0459189919651661,"2019-02","2019-Q1",372400,0,"2019-02"
2019-02-28,96477,"91730","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Rancho Cucamonga",225,454900,0.00132071318511996,0.00708434801859641,0.0407229466941203,0.0588361876580765,0.051427745965811,"2006-07","2006-Q3",463700,-0.0189777873625189,"2006-05"
2019-02-28,71895,"32244","FL","Jacksonville","Duval County","Jacksonville",226,163200,0.00865265760197775,0.0251256281407035,0.098250336473755,0.131738931803775,0.023953958174221,"2006-12","2006-Q4",164000,-0.0048780487804878,"2006-09"
2019-02-28,69533,"27834","NC","Greenville","Pitt County","Greenville",227,92400,0.00216919739696312,0.0142700329308452,0.105263157894737,0.0320933827837024,-0.000754435833608791,"2006-10","2006-Q4",102700,-0.100292112950341,"2006-04"
2019-02-28,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Bell",228,449800,0.00312221231043711,0.0132912818202298,0.0543834974214721,0.0869234301542086,0.0350882245596267,"2007-07","2007-Q3",468900,-0.0407336319044572,"2006-07"
2019-02-28,96643,"92101","CA","San Diego-Carlsbad","San Diego County","San Diego",229,591300,-0.00421017177500842,-0.00871751886001676,0.00050761421319797,0.0505443275046062,0.0289947443306622,"2018-11","2018-Q4",596500,-0.00871751886001676,"2018-03"
2019-02-28,96651,"92109","CA","San Diego-Carlsbad","San Diego County","San Diego",230,954900,-0.00541610248932403,-0.0153639925757888,0.0269950526995053,0.0636492209979562,0.0448448847430989,"2018-09","2018-Q3",977600,-0.0232201309328969,"2018-06"
2019-02-28,71902,"32256","FL","Jacksonville","Duval County","Jacksonville",231,204000,0.0069101678183613,0.0174563591022444,0.0914927768860353,0.0620149834241475,0.0269264546722878,"2006-09","2006-Q3",217600,-0.0625,"2006-01"
2019-02-28,72247,"32822","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",232,175200,0.00921658986175115,0.028169014084507,0.107458912768647,0.158655768613008,0.0384823255114031,"2006-12","2006-Q4",196900,-0.110208227526663,"2006-03"
2019-02-28,95985,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",233,1412700,-0.00598086124401914,-0.0233667473211199,0.0496322163607995,0.099968790750308,0.0570549258910387,"2018-10","2018-Q4",1447600,-0.0241088698535507,"2018-07"
2019-02-28,60599,"07093","NJ","New York-Newark-Jersey City","Hudson County","West New York",234,405700,0.00970632155301145,0.0413244353182752,0.118863761720905,0.106857901295534,0.0107940200751147,"2007-05","2007-Q2",484500,-0.162641898864809,"2005-12"
2019-02-28,74815,"38401","TN","Nashville-Davidson--Murfreesboro--Franklin","Maury County","Columbia",235,188800,0.00962566844919786,0.0356555128908393,0.128511655708308,0.113285578651419,0.0469746216268336,"2019-02","2019-Q1",188800,0,"2019-02"
2019-02-28,72488,"33186","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","The Crossings",236,315000,0.00286532951289398,0.0118856408609059,0.0638297872340425,0.091742271162635,0.0401480565063601,"2007-01","2007-Q1",331700,-0.0503466988242388,"2006-05"
2019-02-28,78975,"48103","MI","Ann Arbor","Washtenaw County","Ann Arbor",237,385800,0.00862745098039216,0.0230708035003978,0.0840123630233212,0.0796457884231971,0.059132366986355,"2019-02","2019-Q1",385800,0,"2019-02"
2019-02-28,70842,"30062","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Marietta",238,336600,0.00148765248437965,0.0156910078455039,0.0522038136917787,0.0754238181007512,0.0332902501232426,"2019-02","2019-Q1",336600,0,"2019-02"
2019-02-28,90759,"75206","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",239,455600,0.0140218117070999,0.0575673166202414,0.0883898709985667,0.110309332595754,0.0596691831127356,"2019-02","2019-Q1",455600,0,"2019-02"
2019-02-28,96208,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Bellflower",240,527600,0.00189897455374098,0.0103408655687476,0.033091834736636,0.0706106137389695,0.0391077626169642,"2006-08","2006-Q3",535200,-0.0142002989536622,"2006-06"
2019-02-28,95785,"89052","NV","Las Vegas-Henderson-Paradise","Clark County","Henderson",241,415400,0.000240789790512882,0.000722717417489761,0.0588835075197553,0.0622067482072859,0.0354526707473894,"2005-05","2005-Q2",482400,-0.138888888888889,"2004-09"
2019-02-28,71050,"30331","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",242,157900,0.00190355329949239,0.0253246753246753,0.127857142857143,0.128167741575242,0.0115280898746033,"2007-01","2007-Q1",168300,-0.0617944147355912,"2005-02"
2019-02-28,58666,"02155","MA","Boston-Cambridge-Newton","Middlesex County","Medford",243,600800,0.00401069518716578,0.0155510480054091,0.0545901351588555,0.0937674396388852,0.0602479005487848,"2019-02","2019-Q1",600800,0,"2019-02"
2019-02-28,93490,"80634","CO","Greeley","Weld County","Greeley",244,314500,0.00672215108834827,0.0247637666992506,0.0923931920805836,0.110643950280341,0.063763524631721,"2019-02","2019-Q1",314500,0,"2019-02"
2019-02-28,76471,"43026","OH","Columbus","Franklin County","Hilliard",245,229400,0.00746596398770312,0.0213713268032057,0.0132508833922261,0.0696849936319464,0.0337519892361495,"2019-02","2019-Q1",229400,0,"2019-02"
2019-02-28,61895,"10701","NY","New York-Newark-Jersey City","Westchester County","Yonkers",246,492800,0.0100430416068867,0.0266666666666667,0.0837915108862987,0.055986647948179,0.01225177880707,"2006-11","2006-Q4",498900,-0.012226899178192,"2006-08"
2019-02-28,90769,"75217","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",247,133400,0.0129081245254366,0.0654952076677316,0.23747680890538,0.164858274406362,0.0670685134713405,"2019-02","2019-Q1",133400,0,"2019-02"
2019-02-28,70294,"29072","SC","Columbia","Lexington County","Lexington",248,207500,0.000482160077145612,0.00728155339805825,0.0385385385385385,0.0362001636016809,0.0106729591108037,"2019-02","2019-Q1",207500,0,"2019-02"
2019-02-28,96368,"91342","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",249,526400,0.00190331176246669,0.00784989469653456,0.0442372545129935,0.0736380704867909,0.0420149272429637,"2006-10","2006-Q4",540300,-0.0257264482694799,"2006-05"
2019-02-28,74187,"37130","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Murfreesboro",250,205000,0.00293542074363992,0.023976023976024,0.100966702470462,0.10241630058213,0.0458789481736852,"2019-02","2019-Q1",205000,0,"2019-02"
2019-02-28,97991,"95123","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",251,976300,-0.0103395843892549,-0.0278801155033357,0.0309398099260824,0.0862690568934523,0.0659879972765074,"2018-09","2018-Q3",1011900,-0.0351813420298448,"2018-05"
2019-02-28,72350,"33012","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Hialeah",252,214300,0.00280767430978007,-0.00325581395348837,0.105208870551831,0.136349468681054,0.0264256817074147,"2007-09","2007-Q3",240200,-0.107826810990841,"2006-06"
2019-02-28,84628,"60626","IL","Chicago-Naperville-Elgin","Cook County","Chicago",253,179300,0.00673778775968557,0.0170164492342598,0.0358174465626805,0.0821878932750934,-0.00906793753805035,"2007-11","2007-Q4",219600,-0.183515482695811,"2004-04"
2019-02-28,96816,"92335","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Fontana",254,349600,0.00229357798165138,0.0092378752886836,0.0587522713506965,0.0885817568852156,0.0637732189995948,"2006-07","2006-Q3",387400,-0.0975735673722251,"2005-11"
2019-02-28,62084,"11372","NY","New York-Newark-Jersey City","Queens County","New York",255,563800,-0.00371090298639336,-0.0133006650332517,0.0462052328817963,0.0927763862780166,0.0398044471749557,"2018-08","2018-Q3",589000,-0.0427843803056027,"2018-05"
2019-02-28,96590,"92021","CA","San Diego-Carlsbad","San Diego County","El Cajon",256,484500,0,0.00248292985723153,0.0182849936948298,0.0578157184166206,0.0403217317594673,"2019-02","2019-Q1",484500,0,"2019-02"
2019-02-28,67722,"23454","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",257,291800,-0.00136892539356605,0.00137268359643102,0.016016713091922,0.0231883792966439,0.00930021343469711,"2019-01","2019-Q1",292200,-0.00136892539356605,"2019-01"
2019-02-28,77850,"45840","OH","Findlay","Hancock County","Findlay",258,145300,0.00553633217993079,0.011134307585247,0.0567272727272727,0.0403940786807926,0.0190605716890215,"2019-02","2019-Q1",145300,0,"2019-02"
2019-02-28,97118,"93065","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Simi Valley",259,581800,0.000171909919202338,0.0041422160856058,0.0335761236454077,0.0497033591982119,0.0337409576435201,"2006-06","2006-Q2",587800,-0.0102075535896563,"2006-04"
2019-02-28,72392,"33063","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Margate",260,193500,0.0041515308770109,0.018957345971564,0.100056850483229,0.131999012430943,0.0479816604667243,"2006-11","2006-Q4",229100,-0.155390659100829,"2005-08"
2019-02-28,67182,"22193","VA","Washington-Arlington-Alexandria","Prince William County","Woodbridge",261,323800,0,0.00590245417831625,0.0305537873965627,0.038707468638892,0.0365217614033719,"2006-02","2006-Q1",394200,-0.178589548452562,"2005-01"
2019-02-28,71837,"32174","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Ormond Beach",262,252800,0.00837654567211807,0.0272247054043072,0.0537724051688203,0.0861959003693899,0.0281066221234936,"2006-07","2006-Q3",299200,-0.155080213903743,"2005-06"
2019-02-28,77030,"44130","OH","Cleveland-Elyria","Cuyahoga County","Parma Heights",263,138100,0.00363372093023256,0.0139500734214391,0.0430513595166163,0.0513735399240023,0.0125558737157816,"2005-05","2005-Q2",143100,-0.0349406009783368,"2004-07"
2019-02-28,79044,"48185","MI","Detroit-Warren-Dearborn","Wayne County","Westland",264,148100,0.00748299319727891,0.0227900552486188,0.0540925266903915,0.103035663389302,0.0376907429297468,"2005-10","2005-Q4",159200,-0.0697236180904523,"2002-03"
2019-02-28,96959,"92627","CA","Los Angeles-Long Beach-Anaheim","Orange County","Costa Mesa",265,834800,-0.00441264162194395,-0.00215156586182166,0.022663236555188,0.0567376092811409,0.0463215078274541,"2018-12","2018-Q4",840000,-0.00619047619047619,"2018-11"
2019-02-28,89528,"72401","AR","Jonesboro","Craighead County","Jonesboro",266,117000,0.000855431993156544,0.0317460317460317,0.0617059891107078,0.0421009280778355,0.0260150429740629,"2019-02","2019-Q1",117000,0,"2019-02"
2019-02-28,69555,"27858","NC","Greenville","Pitt County","Greenville",267,148900,0.000672043010752688,0.0136147038801906,0.047853624208304,0.0287892955635753,0.00596692686575717,"2004-07","2004-Q3",166600,-0.1062424969988,
2019-02-28,66125,"20001","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",268,672400,-0.0011883541295306,0.00328260220829603,0.0407057731001393,0.0575514840312119,0.0506880517187824,"2019-01","2019-Q1",673200,-0.0011883541295306,"2019-01"
2019-02-28,58743,"02360","MA","Boston-Cambridge-Newton","Plymouth County","Plymouth",269,371300,0.00351351351351351,0.0133733624454148,0.0503536067892504,0.0598907391207579,0.0255169957051899,"2019-02","2019-Q1",371300,0,"2019-02"
2019-02-28,72365,"33027","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Miramar",270,330500,0.0018187329493786,0.00578210590383445,0.0347526612398247,0.0745454111798365,0.035397378845005,"2006-10","2006-Q4",369800,-0.106273661438615,"2005-08"
2019-02-28,66683,"20878","MD","Washington-Arlington-Alexandria","Montgomery County","Gaithersburg",271,544800,0.0031301786043086,0.00609418282548476,0.0232907588279489,0.017717659895268,0.0179741519168188,"2006-06","2006-Q2",571700,-0.0470526499912542,"2005-09"
2019-02-28,67787,"23666","VA","Virginia Beach-Norfolk-Newport News","Hampton City","Hampton",272,181100,-0.00165380374862183,0.00947603121516165,0.0766944114149822,0.0325486063407261,-0.00551634022161063,"2007-09","2007-Q3",198600,-0.0881168177240685,"2006-02"
2019-02-28,70808,"30022","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Johns Creek",273,416000,0,-0.000720634158059092,0.040520260130065,0.0489381656246997,0.0302142249806399,"2018-12","2018-Q4",416600,-0.0014402304368699,"2018-11"
2019-02-28,95043,"85705","AZ","Tucson","Pima County","Tucson",274,149100,0.00404040404040404,0.00947867298578199,0.0581973030518098,0.0875527065724548,0.0121027824920104,"2006-10","2006-Q4",165100,-0.0969109630526953,"2005-08"
2019-02-28,95315,"87121","NM","Albuquerque","Bernalillo County","Albuquerque",275,155800,0.00451321727917473,0.0216393442622951,0.0956399437412096,0.0447024781282923,0.00658676574370998,"2019-02","2019-Q1",155800,0,"2019-02"
2019-02-28,73233,"34953","FL","Port St. Lucie","Saint Lucie County","Port Saint Lucie",276,229800,0.001743679163034,0.00745287154756686,0.0738317757009346,0.122411383892521,0.0562883851185245,"2006-07","2006-Q3",254000,-0.0952755905511811,"2005-12"
2019-02-28,62029,"11218","NY","New York-Newark-Jersey City","Kings County","New York",277,1108900,0.00946745562130178,0.00891638613410973,0.172694585448393,0.107080900844457,0.0647910801305465,"2019-02","2019-Q1",1108900,0,"2019-02"
2019-02-28,95992,"90011","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",278,409600,0.00688298918387414,0.0191589947748196,0.0978290002680247,0.110986844567159,0.0477546196844214,"2007-06","2007-Q2",419200,-0.0229007633587786,"2006-11"
2019-02-28,61200,"08831","NJ","New York-Newark-Jersey City","Middlesex County","Monroe",279,347800,0.00201670988187842,-0.000287438919229664,0.0072400810889082,0.0368750729249219,0.00532826415572529,"2006-05","2006-Q2",384900,-0.096388672382437,"2005-03"
2019-02-28,66142,"20019","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",280,332900,0.00817686250757117,0.0265186555658341,0.0896890343698854,0.125776040101919,0.0431479403278685,"2019-02","2019-Q1",332900,0,"2019-02"
2019-02-28,62034,"11223","NY","New York-Newark-Jersey City","Kings County","New York",281,899000,-0.000111222333444556,-0.00838296933598059,0.0277809534697611,0.0680325977225509,0.0528007919586828,"2018-10","2018-Q4",909200,-0.0112186537615486,"2018-06"
2019-02-28,66242,"20147","VA","Washington-Arlington-Alexandria","Loudoun County","Ashburn",282,502900,0.00459448661606073,0.0112608083651719,0.0231943031536114,0.0242592211224288,0.0266755362812552,"2005-10","2005-Q4",548600,-0.0833029529711994,"2005-03"
2019-02-28,76796,"43701","OH","Zanesville","Muskingum County","Zanesville",283,113400,-0.00263852242744063,0.0125,0.110675808031342,0.0539483151694997,0.0185072060448837,"2019-01","2019-Q1",113700,-0.00263852242744063,"2019-01"
2019-02-28,96468,"91710","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Chino",284,490000,0,0.00533442757488716,0.0374761803938175,0.0535516335331112,0.0475593538729244,"2006-07","2006-Q3",511100,-0.0412835061631775,"2006-01"
2019-02-28,96006,"90025","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",285,985900,0.00162552067459108,0.00315425315425315,0.0288010017739748,0.0641700350140424,0.0444662525999808,"2019-02","2019-Q1",985900,0,"2019-02"
2019-02-28,96008,"90027","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",286,1502300,-0.00132952203682776,-0.0106032665964173,0.00663361029214688,0.072013045878957,0.0517674508575423,"2018-08","2018-Q3",1535600,-0.021685334722584,"2018-03"
2019-02-28,76983,"44077","OH","Cleveland-Elyria","Lake County","Painesville",287,149900,0.00874831763122476,0.0225102319236016,0.0563777307963354,0.0413675559585385,0.0115026445443149,"2019-02","2019-Q1",149900,0,"2019-02"
2019-02-28,61635,"10021","NY","New York-Newark-Jersey City","New York County","New York",288,1522200,-0.00150869137422106,-0.0133523463831994,-0.0722818137493905,0.0102122801661062,0.0094321112810869,"2017-07","2017-Q3",1688800,-0.0986499289436286,"2014-09"
2019-02-28,83519,"58103","ND","Fargo","Cass County","Fargo",289,187600,0.00160170848905499,0.00160170848905499,0.0195652173913043,0.0393181319796732,0.0270884357471282,"2018-09","2018-Q3",188200,-0.00318809776833156,"2018-09"
2019-02-28,82474,"55901","MN","Rochester","Olmsted County","Rochester",290,218000,0.00275988960441582,0.0125406409660938,0.071779744346116,0.0703183108488179,0.0316090840328789,"2019-02","2019-Q1",218000,0,"2019-02"
2019-02-28,97751,"94544","CA","San Francisco-Oakland-Hayward","Alameda County","Hayward",291,653100,-0.00593607305936073,-0.0119515885022693,0.0369958717053033,0.10351843109356,0.0712660589766274,"2018-11","2018-Q4",661000,-0.0119515885022693,"2018-09"
2019-02-28,84618,"60616","IL","Chicago-Naperville-Elgin","Cook County","Chicago",292,275600,-0.000725163161711385,-0.00541320822807651,-0.0278659611992945,0.0331789753057732,0.00381619098379238,"2007-03","2007-Q1",288800,-0.0457063711911357,"2005-09"
2019-02-28,70791,"30004","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Milton",293,415900,0.00216867469879518,0.00946601941747573,0.0434019066733567,0.0572820020363851,0.0323144337711772,"2019-02","2019-Q1",415900,0,"2019-02"
2019-02-28,70696,"29730","SC","Charlotte-Concord-Gastonia","York County","Rock Hill",294,143700,0.00700770847932726,0.0220483641536273,0.0853474320241692,0.102548332096706,0.0350728067164681,"2019-02","2019-Q1",143700,0,"2019-02"
2019-02-28,91731,"77082","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",295,180500,0.00501113585746102,0.0146149522203485,0.0555555555555556,0.0830951537700313,0.0350484186410414,"2019-02","2019-Q1",180500,0,"2019-02"
2019-02-28,76595,"43228","OH","Columbus","Franklin County","Columbus",296,129500,0.01171875,0.0310509554140127,-0.00842266462480858,0.0724073902856832,0.0247623981111904,"2018-03","2018-Q1",130800,-0.0099388379204893,"2018-01"
2019-02-28,74185,"37128","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Murfreesboro",297,252700,0.00118858954041204,0.00999200639488409,0.0573221757322176,0.0905818581128268,0.0457870785946539,"2019-02","2019-Q1",252700,0,"2019-02"
2019-02-28,99252,"97402","OR","Eugene","Lane County","Eugene",298,253600,0.0035615354174911,0.0131841789852177,0.0727580372250423,0.0888432123581402,0.0312651320180606,"2019-02","2019-Q1",253600,0,"2019-02"
2019-02-28,69497,"27713","NC","Durham-Chapel Hill","Durham County","Durham",299,257500,0.00507416081186573,0.0218253968253968,0.0823875577973939,0.0684841014420658,0.0303793124230396,"2019-02","2019-Q1",257500,0,"2019-02"
2019-02-28,65791,"19124","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",300,98700,0.00920245398773006,0.0324267782426778,0.149010477299185,0.0848016987827045,0.0139870275509755,"2019-02","2019-Q1",98700,0,"2019-02"
2019-02-28,73409,"35242","AL","Birmingham-Hoover","Jefferson County","Hoover",301,343000,-0.00145560407569141,-0.00867052023121387,0.0254110612855007,0.0313804779626119,0.011579147105927,"2018-10","2018-Q4",346200,-0.00924321201617562,"2018-06"
2019-02-28,70904,"30127","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Powder Springs",302,210300,0.0062200956937799,0.0263543191800879,0.093603744149766,0.0883812878088685,0.02726464069233,"2019-02","2019-Q1",210300,0,"2019-02"
2019-02-28,72532,"33313","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Lauderhill",303,85000,0.00710900473933649,0.0253317249698432,0.169188445667125,0.130660496340057,0.0203364750432629,"2007-04","2007-Q2",128300,-0.337490257209665,"2005-05"
